,指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%)
148,801003,申万Ａ指,2019/7/12 0:00:00,3167.68,3188.62,3161.59,3182.14,323.63,3297.4,0.45,0.6388,17.34,1.87,12.28,100.0,437825.05,121.01,1.72
149,801003,申万Ａ指,2019/7/11 0:00:00,3184.34,3204.96,3156.15,3167.79,333.75,3482.81,-0.03,0.6588,17.26,1.85,12.26,100.0,435527.16,120.41,1.64
150,801003,申万Ａ指,2019/7/10 0:00:00,3191.06,3191.07,3158.75,3168.84,322.48,3313.95,-0.43,0.637,17.26,1.85,12.28,100.0,435317.97,120.35,1.62
151,801003,申万Ａ指,2019/7/9 0:00:00,3178.43,3189.66,3159.32,3182.55,332.95,3516.37,0.03,0.6573,17.34,1.86,12.35,100.0,437351.37,120.88,1.6
152,801003,申万Ａ指,2019/7/8 0:00:00,3261.47,3261.58,3165.99,3181.63,469.77,4678.25,-2.81,2.13,17.33,1.85,12.35,100.0,194535.62,61.78,1.57
153,801003,申万Ａ指,2019/7/5 0:00:00,3259.33,3278.44,3247.62,3273.53,353.3,3740.11,0.45,1.59,17.84,1.9,12.76,100.0,200104.14,63.55,1.56
154,801003,申万Ａ指,2019/7/4 0:00:00,3276.72,3286.26,3244.34,3258.72,426.11,4383.07,-0.47,0.8440000000000001,17.76,1.89,12.68,100.0,446483.71,123.47,1.53
155,801003,申万Ａ指,2019/7/3 0:00:00,3300.45,3300.55,3262.38,3274.2,471.78,4878.94,-1.06,0.9351,17.83,1.9,12.77,100.0,447975.69,123.92,1.52
156,801003,申万Ａ指,2019/7/2 0:00:00,3306.31,3314.07,3297.26,3309.15,518.99,5381.57,0.0,1.0290000000000001,18.02,1.92,12.94,100.0,452793.22,125.29,1.47
157,801003,申万Ａ指,2019/7/1 0:00:00,3274.82,3309.03,3265.1,3309.03,586.83,6137.2,2.94,1.1637,18.02,1.92,12.92,100.0,452805.95,125.29,1.46
158,801003,申万Ａ指,2019/6/28 0:00:00,3235.27,3235.28,3195.91,3214.37,423.17,4152.73,-0.74,0.8397,17.5,1.86,12.53,100.0,441107.54,122.06,1.57
159,801003,申万Ａ指,2019/6/27 0:00:00,3217.12,3251.79,3217.01,3238.2,452.62,4753.26,0.94,0.899,17.62,1.87,12.69,100.0,444016.43,122.96,1.51
160,801003,申万Ａ指,2019/6/26 0:00:00,3193.32,3221.55,3185.23,3208.1,395.72,3912.5,-0.12,0.7863,17.44,1.85,12.58,100.0,440227.02,121.91,1.5
161,801003,申万Ａ指,2019/6/25 0:00:00,3240.71,3240.8,3174.01,3211.85,522.46,5122.69,-1.0,1.0384,17.46,1.86,12.55,100.0,440569.89,122.04,1.48
162,801003,申万Ａ指,2019/6/24 0:00:00,3244.92,3251.96,3230.68,3244.27,494.25,4935.08,0.08,0.9823,17.65,1.87,12.66,100.0,444773.33,123.24,1.45
163,801003,申万Ａ指,2019/6/21 0:00:00,3226.51,3252.06,3224.76,3241.64,635.45,6206.02,0.87,1.2632,17.62,1.87,12.67,100.0,444008.95,123.03,1.5
164,801003,申万Ａ指,2019/6/20 0:00:00,3138.56,3224.95,3134.53,3213.59,605.87,6026.18,2.36,1.2048,17.47,1.86,12.48,100.0,441073.94,122.22,1.51
165,801003,申万Ａ指,2019/6/19 0:00:00,3170.61,3181.11,3138.37,3139.41,500.62,5037.51,1.35,,17.05,1.81,12.28,100.0,,,1.54
166,801003,申万Ａ指,2019/6/18 0:00:00,3096.36,3107.26,3077.36,3097.68,340.83,3216.59,0.14,0.6782,16.83,1.78,12.12,100.0,426743.81,118.24,1.48
167,801003,申万Ａ指,2019/6/17 0:00:00,3092.75,3113.62,3083.74,3093.37,358.72,3355.83,-0.02,0.7141,16.79,1.78,12.13,100.0,425728.63,117.96,1.47
168,801003,申万Ａ指,2019/6/14 0:00:00,3141.88,3153.09,3091.39,3094.06,488.31,4487.36,-1.43,,16.8,1.78,12.15,100.0,,,1.58
169,801003,申万Ａ指,2019/6/13 0:00:00,3129.32,3147.02,3109.88,3139.04,481.19,4496.49,0.21,,17.03,1.81,12.41,100.0,,,1.55
170,801003,申万Ａ指,2019/6/12 0:00:00,3143.46,3154.51,3126.11,3132.37,535.61,5132.49,-0.64,,16.97,1.8,12.37,100.0,,,1.54
171,801003,申万Ａ指,2019/6/11 0:00:00,3054.39,3154.16,3054.26,3152.59,576.46,5651.64,3.37,,17.08,1.81,12.44,100.0,,,1.52
172,801003,申万Ａ指,2019/6/10 0:00:00,3022.9,3060.11,3014.55,3049.8,371.61,3665.97,1.22,0.7421,16.53,1.75,12.02,100.0,419351.22,116.23,1.53
173,801003,申万Ａ指,2019/6/6 0:00:00,3063.57,3063.57,3005.14,3013.11,407.36,3865.39,-1.68,0.8141,16.32,1.73,11.9,100.0,414461.26,114.9,1.69
174,801003,申万Ａ指,2019/6/5 0:00:00,3091.8,3096.25,3061.18,3064.56,405.63,4076.41,-0.04,,16.57,1.75,12.22,100.0,,,1.66
175,801003,申万Ａ指,2019/6/4 0:00:00,3101.87,3101.92,3054.94,3065.88,427.03,4223.09,-1.24,,16.58,1.75,12.23,100.0,,,1.64
176,801003,申万Ａ指,2019/6/3 0:00:00,3132.9,3150.4,3091.74,3104.27,489.1,4790.23,-0.68,0.9787,16.78,1.78,12.43,100.0,424886.98,117.8,1.62
177,801003,申万Ａ指,2019/5/31 0:00:00,3130.72,3155.25,3120.47,3125.57,443.72,4373.38,-0.19,,16.88,1.79,12.6,100.0,,,1.61
178,801003,申万Ａ指,2019/5/30 0:00:00,3138.3,3138.47,3101.17,3131.46,469.75,4534.16,-0.61,0.9408,16.92,1.79,12.58,100.0,428163.62,118.7,1.57
179,801003,申万Ａ指,2019/5/29 0:00:00,3132.3,3172.09,3130.41,3150.74,446.7,4454.15,0.04,0.895,17.02,1.8,12.65,100.0,430067.35,119.3,1.54
180,801003,申万Ａ指,2019/5/28 0:00:00,3131.83,3169.02,3124.89,3149.52,499.36,4987.21,0.55,1.0008,17.01,1.8,12.6,100.0,430096.88,119.37,1.53
181,801003,申万Ａ指,2019/5/27 0:00:00,3071.82,3137.77,3055.56,3132.19,467.12,4518.73,2.01,0.9366,16.91,1.79,12.61,100.0,427476.85,118.68,1.51
182,801003,申万Ａ指,2019/5/24 0:00:00,3071.61,3099.93,3062.39,3070.37,395.53,3798.0,-0.32,,16.59,1.75,12.29,100.0,,,1.56
183,801003,申万Ａ指,2019/5/23 0:00:00,3130.81,3131.01,3073.96,3080.18,475.91,4632.51,-2.05,0.9547,16.64,1.76,12.35,100.0,420944.61,116.86,1.54
184,801003,申万Ａ指,2019/5/22 0:00:00,3157.75,3171.39,3127.38,3144.77,480.62,4674.88,-0.49,0.9645,16.96,1.79,12.65,100.0,428054.6,118.9,1.47
185,801003,申万Ａ指,2019/5/21 0:00:00,3108.65,3171.8,3104.32,3160.19,496.8,4767.01,1.6,0.9975,17.05,1.8,12.7,100.0,429905.14,119.45,1.46
186,801003,申万Ａ指,2019/5/20 0:00:00,3124.32,3127.58,3069.42,3110.51,482.44,4600.26,-0.66,0.9688,16.78,1.77,12.5,100.0,423957.36,117.8,1.47
187,801003,申万Ａ指,2019/5/17 0:00:00,3229.48,3229.48,3120.0,3131.22,611.83,5683.35,-3.0,1.2293,16.88,1.78,12.56,100.0,425931.75,118.35,1.47
188,801003,申万Ａ指,2019/5/16 0:00:00,3207.12,3231.54,3199.67,3228.2,558.12,5213.38,0.55,1.1216,17.39,1.84,13.0,100.0,437608.74,121.63,1.43
189,801003,申万Ａ指,2019/5/15 0:00:00,3165.83,3217.91,3165.4,3210.49,519.05,5125.96,2.25,1.0437,17.29,1.83,12.95,100.0,434791.97,120.88,1.43
190,801003,申万Ａ指,2019/5/14 0:00:00,3124.89,3171.51,3124.89,3139.86,466.68,4553.71,-0.69,0.9388,16.92,1.79,12.67,100.0,425833.86,118.35,1.46
191,801003,申万Ａ指,2019/5/13 0:00:00,3160.08,3183.87,3149.17,3161.82,479.92,4653.44,-1.22,0.9696,17.01,1.8,12.76,100.0,423376.09,117.64,1.44
192,801003,申万Ａ指,2019/5/10 0:00:00,3121.8,3201.36,3072.16,3200.9,628.52,6098.92,3.69,1.2634,17.23,1.82,12.85,100.0,433724.93,120.38,1.43
193,801003,申万Ａ指,2019/5/9 0:00:00,3103.76,3129.71,3082.15,3086.91,444.63,4338.12,-1.42,0.8941,16.61,1.75,12.38,100.0,419629.17,116.47,1.5
194,801003,申万Ａ指,2019/5/8 0:00:00,3096.13,3178.63,3087.45,3131.36,520.33,4875.53,-0.93,1.0461,16.85,1.78,12.51,100.0,425759.91,118.2,1.47
195,801003,申万Ａ指,2019/5/7 0:00:00,3139.32,3175.86,3112.38,3160.74,549.51,5377.41,1.16,1.1054,17.01,1.79,12.56,100.0,429789.47,119.35,1.45
196,801003,申万Ａ指,2019/5/6 0:00:00,3231.55,3237.94,3099.31,3124.51,680.99,6563.36,-6.71,1.3702,16.82,1.77,12.38,100.0,425693.47,118.25,1.47
197,801003,申万Ａ指,2019/4/30 0:00:00,3314.04,3364.09,3314.0,3349.07,485.69,4962.95,0.64,0.9777,17.06,1.9,13.38,100.0,453217.95,125.89,1.41
198,801003,申万Ａ指,2019/4/29 0:00:00,3383.3,3390.95,3318.92,3327.84,648.02,6454.19,-1.59,1.3046,16.95,1.9,13.29,100.0,450512.57,125.14,1.42
199,801003,申万Ａ指,2019/4/26 0:00:00,3406.04,3431.47,3380.82,3381.53,620.12,6236.99,-1.3,1.2487,17.17,1.94,13.67,100.0,455356.24,126.52,1.41
200,801003,申万Ａ指,2019/4/25 0:00:00,3519.82,3526.3,3425.89,3425.91,755.32,7330.26,-3.08,1.5214,17.38,1.97,13.82,100.0,460754.59,128.06,1.39
201,801003,申万Ａ指,2019/4/24 0:00:00,3519.15,3534.75,3472.03,3534.75,645.12,6519.97,0.65,1.2996,17.93,2.04,14.32,100.0,474040.65,131.75,1.34
202,801003,申万Ａ指,2019/4/23 0:00:00,3539.08,3555.65,3504.05,3511.76,731.48,7326.9,-0.94,1.474,17.81,2.02,14.2,100.0,471697.84,131.1,1.35
203,801003,申万Ａ指,2019/4/22 0:00:00,3612.72,3612.72,3535.69,3545.22,789.79,8038.68,-1.7,1.5943,17.97,2.04,14.42,100.0,474272.35,131.85,1.33
204,801003,申万Ａ指,2019/4/19 0:00:00,3570.63,3606.53,3543.84,3606.53,724.13,7200.87,0.96,1.4621,18.29,2.07,14.59,100.0,482388.83,134.18,1.31
205,801003,申万Ａ指,2019/4/18 0:00:00,3587.2,3597.29,3566.51,3572.1,747.9,7530.85,-0.48,1.51,18.11,2.06,14.5,100.0,478232.8,133.06,1.32
206,801003,申万Ａ指,2019/4/17 0:00:00,3571.64,3607.27,3562.36,3589.37,810.51,8298.06,0.45,1.6368,18.2,2.06,14.58,100.0,479519.03,133.46,1.31
207,801003,申万Ａ指,2019/4/16 0:00:00,3472.97,3573.46,3458.01,3573.46,769.08,7906.73,2.37,,18.13,2.06,14.48,100.0,,,1.31
208,801003,申万Ａ指,2019/4/15 0:00:00,3564.7,3584.83,3490.36,3490.69,751.49,7753.09,-0.63,,17.7,2.01,14.2,100.0,,,1.34
209,801003,申万Ａ指,2019/4/12 0:00:00,3511.11,3529.11,3488.11,3512.83,660.19,6568.74,-0.15,1.3352,17.8,2.02,14.31,100.0,468890.52,130.46,1.33
210,801003,申万Ａ指,2019/4/11 0:00:00,3589.95,3598.46,3515.11,3518.19,796.58,8169.12,-2.03,1.6111,17.83,2.03,14.32,100.0,469309.96,130.58,1.34
211,801003,申万Ａ指,2019/4/10 0:00:00,3571.92,3619.77,3550.25,3591.17,853.89,8984.37,0.08,1.7275,18.2,2.07,14.62,100.0,477891.98,132.97,1.31
212,801003,申万Ａ指,2019/4/9 0:00:00,3574.47,3596.42,3555.26,3588.36,803.32,8383.24,0.35,1.6251,18.18,2.07,14.64,100.0,477615.85,132.93,1.31
213,801003,申万Ａ指,2019/4/8 0:00:00,3614.71,3627.8,3532.8,3575.95,1048.27,10663.37,-0.27,2.1208,18.11,2.06,14.59,100.0,476676.12,132.67,1.32
214,801003,申万Ａ指,2019/4/4 0:00:00,3574.91,3596.09,3550.25,3585.67,981.96,10042.0,0.76,1.9871,18.17,2.06,14.67,100.0,477308.11,132.88,1.3
215,801003,申万Ａ指,2019/4/3 0:00:00,3499.74,3560.69,3490.26,3558.69,920.72,9328.13,1.13,1.8624,18.04,2.05,14.6,100.0,472990.4,131.72,1.31
216,801003,申万Ａ指,2019/4/2 0:00:00,3527.2,3540.33,3507.28,3519.05,1003.17,10379.39,0.24,2.0302,17.83,2.02,14.49,100.0,467652.48,130.23,1.32
217,801003,申万Ａ指,2019/4/1 0:00:00,3426.71,3514.39,3426.69,3510.45,1004.45,10431.56,3.22,2.0337,17.78,2.02,14.43,100.0,466697.49,130.04,1.33
218,801003,申万Ａ指,2019/3/29 0:00:00,3293.33,3401.18,3291.11,3401.06,809.76,8358.36,3.4,1.64,17.24,1.96,13.95,100.0,453392.59,126.36,1.37
219,801003,申万Ａ指,2019/3/28 0:00:00,3306.98,3336.8,3287.26,3289.36,652.9,6634.22,-0.92,1.3227,16.64,1.89,13.54,100.0,438576.92,122.27,1.42
220,801003,申万Ａ指,2019/3/27 0:00:00,3309.88,3319.81,3271.88,3319.81,667.77,6644.98,0.91,1.3526,16.81,1.91,13.69,100.0,442876.51,123.47,1.4
221,801003,申万Ａ指,2019/3/26 0:00:00,3372.38,3379.62,3282.37,3289.78,801.46,7679.61,-1.96,1.6239,16.64,1.9,13.57,100.0,438621.06,122.28,1.42
222,801003,申万Ａ指,2019/3/25 0:00:00,3356.21,3403.93,3348.23,3355.45,840.16,8189.38,-1.65,1.7028,16.97,1.94,13.89,100.0,446340.13,124.47,1.39
223,801003,申万Ａ指,2019/3/22 0:00:00,3404.94,3415.46,3356.72,3411.67,831.68,8014.31,0.19,1.6862,17.28,1.97,14.02,100.0,454377.17,126.71,1.37
224,801003,申万Ａ指,2019/3/21 0:00:00,3387.53,3429.74,3379.25,3405.15,929.19,8854.72,0.63,1.8840000000000001,17.24,1.97,13.94,100.0,453436.67,126.48,1.37
225,801003,申万Ａ指,2019/3/20 0:00:00,3378.87,3392.36,3333.46,3383.7,808.95,7795.59,-0.03,1.6402,17.13,1.96,13.81,100.0,451164.64,125.88,1.38
226,801003,申万Ａ指,2019/3/19 0:00:00,3387.59,3401.74,3364.68,3384.65,781.89,7752.93,0.0,1.5855,17.14,1.96,13.83,100.0,451431.9,125.96,1.38
227,801003,申万Ａ指,2019/3/18 0:00:00,3308.2,3384.76,3283.38,3384.76,836.65,8321.4,2.66,1.6973,17.15,1.96,13.8,100.0,451849.67,126.07,1.38
228,801003,申万Ａ指,2019/3/15 0:00:00,3269.6,3324.76,3266.52,3297.11,762.34,7500.2,1.36,1.5468,16.71,1.91,13.46,100.0,440459.15,122.93,1.42
229,801003,申万Ａ指,2019/3/14 0:00:00,3291.22,3320.11,3224.01,3253.0,854.2,8120.0,-1.81,1.7334,16.48,1.88,13.27,100.0,435120.99,121.41,1.44
230,801003,申万Ａ指,2019/3/13 0:00:00,3371.02,3371.02,3295.07,3312.86,1067.97,10506.2,-1.62,2.1674,16.77,1.92,13.6,100.0,441681.1,123.24,1.41
231,801003,申万Ａ指,2019/3/12 0:00:00,3345.63,3400.39,3322.77,3367.33,1173.48,11364.75,1.44,2.3818,17.02,1.95,13.9,100.0,447634.85,124.9,1.39
232,801003,申万Ａ指,2019/3/11 0:00:00,3235.47,3319.59,3225.49,3319.51,983.66,9439.74,3.06,1.9967,16.79,1.93,13.66,100.0,442020.19,123.33,1.41
233,801003,申万Ａ指,2019/3/8 0:00:00,3280.56,3347.34,3221.05,3221.06,1285.69,11833.57,-4.04,2.61,16.3,1.87,13.11,100.0,430432.32,120.1,1.45
234,801003,申万Ａ指,2019/3/7 0:00:00,3343.22,3386.66,3313.93,3356.73,1267.67,11658.86,0.32,2.5738,16.99,1.95,13.63,100.0,448540.2,125.19,1.39
235,801003,申万Ａ指,2019/3/6 0:00:00,3309.42,3348.17,3281.59,3345.97,1245.89,11055.64,1.51,2.5297,16.96,1.94,13.48,100.0,448669.47,125.22,1.4
236,801003,申万Ａ指,2019/3/5 0:00:00,3233.49,3296.33,3222.87,3296.33,986.32,8959.08,1.71,2.0026,16.72,1.92,13.26,100.0,442736.1,123.57,1.42
237,801003,申万Ａ指,2019/3/4 0:00:00,3218.84,3303.86,3211.33,3240.94,1130.4,10457.61,1.62,2.2948,16.46,1.88,12.95,100.0,437262.87,122.07,1.44
238,801003,申万Ａ指,2019/3/1 0:00:00,3160.17,3189.22,3131.42,3189.22,744.92,6640.27,1.51,1.5128,16.21,1.85,12.72,100.0,431269.71,120.4,1.46
239,801003,申万Ａ指,2019/2/28 0:00:00,3138.61,3164.12,3126.88,3141.65,770.84,6618.41,0.01,1.5657,15.95,1.82,12.59,100.0,424441.49,118.56,1.49
240,801003,申万Ａ指,2019/2/27 0:00:00,3143.46,3187.07,3107.78,3141.25,1023.8,8905.89,-0.21,2.0794,15.95,1.83,12.52,100.0,425059.2,118.73,1.49
241,801003,申万Ａ指,2019/2/26 0:00:00,3175.47,3208.84,3139.14,3147.89,1252.98,10968.03,-0.64,2.5454,15.99,1.83,12.57,100.0,425124.92,118.75,1.48
242,801003,申万Ａ指,2019/2/25 0:00:00,3044.49,3168.17,3042.96,3168.17,1170.43,10395.72,5.59,2.378,16.1,1.84,12.62,100.0,427961.92,119.54,1.48
243,801003,申万Ａ指,2019/2/22 0:00:00,2928.51,3000.47,2920.48,3000.47,717.43,6217.78,2.3,1.4577,15.24,1.74,11.99,100.0,405678.37,113.35,1.54
244,801003,申万Ａ指,2019/2/21 0:00:00,2938.17,2984.91,2923.92,2933.09,729.03,6181.44,-0.24,1.482,14.89,1.7,11.74,100.0,397812.68,111.18,1.58
245,801003,申万Ａ指,2019/2/20 0:00:00,2936.28,2945.14,2910.63,2940.22,610.98,4990.1,0.27,1.242,14.93,1.71,11.76,100.0,399004.36,111.52,1.58
246,801003,申万Ａ指,2019/2/19 0:00:00,2940.09,2956.75,2905.51,2932.38,724.44,6054.02,0.08,1.4732,14.88,1.7,11.75,100.0,398096.93,111.26,1.58
247,801003,申万Ａ指,2019/2/18 0:00:00,2855.12,2929.97,2854.99,2929.97,656.23,5472.8,3.35,1.3345,14.88,1.7,11.73,100.0,397887.83,111.2,1.58
248,801003,申万Ａ指,2019/2/15 0:00:00,2858.48,2866.13,2832.41,2835.07,502.46,4180.36,-1.05,1.0223,14.39,1.64,11.34,100.0,385889.79,107.85,1.64
249,801003,申万Ａ指,2019/2/14 0:00:00,2853.82,2876.73,2846.87,2865.23,506.32,4170.77,0.33,1.0305,14.56,1.67,11.37,100.0,390533.31,109.18,1.62
250,801003,申万Ａ指,2019/2/13 0:00:00,2807.51,2861.64,2803.07,2855.88,561.04,4737.45,1.88,1.1420000000000001,14.52,1.66,11.32,100.0,389999.98,109.03,1.62
251,801003,申万Ａ指,2019/2/12 0:00:00,2775.75,2807.82,2772.81,2803.11,442.19,3644.05,0.98,0.9005,14.25,1.63,11.11,100.0,382830.95,107.06,1.66
252,801003,申万Ａ指,2019/2/11 0:00:00,2713.78,2775.81,2713.66,2775.81,365.7,3184.88,2.32,,14.11,1.62,10.96,100.0,,,1.67
253,801003,申万Ａ指,2019/2/1 0:00:00,2672.15,2712.83,2671.61,2712.83,312.32,2607.81,2.09,0.6367,13.8,1.58,10.65,100.0,372437.78,104.21,1.71
254,801003,申万Ａ指,2019/1/31 0:00:00,2664.31,2687.22,2642.28,2657.35,360.13,2855.67,-0.17,0.7343,13.52,1.55,10.37,100.0,366221.82,102.5,
255,801003,申万Ａ指,2019/1/30 0:00:00,2677.37,2695.49,2661.84,2661.84,283.45,2370.92,-1.06,0.5783,13.53,1.55,10.51,100.0,365490.66,102.29,1.75
256,801003,申万Ａ指,2019/1/29 0:00:00,2701.68,2701.88,2654.02,2690.47,363.99,2935.31,-0.66,0.7425,13.67,1.57,10.68,100.0,368775.99,103.24,1.73
257,801003,申万Ａ指,2019/1/28 0:00:00,2732.14,2747.26,2703.64,2708.34,348.91,2989.24,-0.34,0.7119,13.74,1.58,10.86,100.0,369989.03,103.61,1.72
258,801003,申万Ａ指,2019/1/25 0:00:00,2717.44,2738.02,2713.71,2717.49,369.25,3113.22,0.1,0.7537,13.78,1.58,10.92,100.0,370683.49,103.83,1.73
259,801003,申万Ａ指,2019/1/24 0:00:00,2703.68,2722.2,2689.03,2714.69,351.17,2972.35,0.53,0.7170000000000001,13.75,1.58,10.98,100.0,369520.73,103.54,1.73
260,801003,申万Ａ指,2019/1/23 0:00:00,2691.89,2706.08,2689.82,2700.39,297.48,2426.26,0.06,0.6074,13.67,1.57,10.93,100.0,367736.78,103.09,1.74
261,801003,申万Ａ指,2019/1/22 0:00:00,2730.05,2730.09,2691.58,2698.78,336.89,2765.13,-1.24,0.6886,13.66,1.57,10.91,100.0,367272.69,103.05,1.74
262,801003,申万Ａ指,2019/1/21 0:00:00,2720.47,2743.22,2720.39,2732.59,362.49,3101.04,0.55,0.7429,13.84,1.59,11.01,100.0,371750.88,104.28,1.72
263,801003,申万Ａ指,2019/1/18 0:00:00,2689.66,2719.03,2686.9,2717.55,404.21,3227.41,1.27,0.8264,13.76,1.58,10.93,100.0,369504.14,103.68,1.73
264,801003,申万Ａ指,2019/1/17 0:00:00,2702.95,2709.02,2681.47,2683.42,371.3,2936.34,-0.71,0.7591,13.58,1.56,10.84,100.0,364569.96,102.32,1.75
265,801003,申万Ａ指,2019/1/16 0:00:00,2703.97,2713.26,2697.36,2702.49,363.97,3041.89,-0.09,0.7440000000000001,13.67,1.57,10.95,100.0,366616.86,102.9,1.74
266,801003,申万Ａ指,2019/1/15 0:00:00,2662.0,2705.5,2658.65,2704.89,381.19,3189.21,1.57,0.7796,13.67,1.57,10.95,100.0,366626.55,102.9,1.74
267,801003,申万Ａ指,2019/1/14 0:00:00,2681.59,2683.04,2659.01,2663.1,357.94,2823.36,-0.71,0.7321,13.46,1.55,10.79,100.0,361272.66,101.42,1.77
268,801003,申万Ａ指,2019/1/11 0:00:00,2666.08,2682.56,2658.73,2682.2,366.04,2959.43,0.77,0.7487,13.55,1.56,10.89,100.0,363786.15,102.13,1.75
269,801003,申万Ａ指,2019/1/10 0:00:00,2665.62,2680.79,2657.59,2661.8,386.87,3131.96,-0.18,0.7915,13.45,1.55,10.79,100.0,361104.47,101.38,1.77
270,801003,申万Ａ指,2019/1/9 0:00:00,2658.11,2699.16,2656.03,2666.49,457.34,3785.55,0.67,0.9359999999999999,13.47,1.55,10.81,100.0,362058.14,101.67,1.77
271,801003,申万Ａ指,2019/1/8 0:00:00,2649.21,2653.39,2640.41,2648.75,385.06,2988.87,-0.19,0.7879999999999999,13.37,1.54,10.78,100.0,359510.34,100.96,1.78
272,801003,申万Ａ指,2019/1/7 0:00:00,2634.8,2657.23,2625.28,2653.78,425.22,3460.66,1.32,0.8704,13.39,1.54,10.78,100.0,360074.16,101.17,1.77
273,801003,申万Ａ指,2019/1/4 0:00:00,2533.07,2619.11,2530.97,2619.11,399.79,3210.19,2.46,0.8177,13.23,1.52,10.58,100.0,356320.04,100.12,1.8
274,801003,申万Ａ指,2019/1/3 0:00:00,2561.82,2589.66,2551.88,2556.18,296.67,2507.98,-0.38,0.6095,12.91,1.48,10.32,100.0,347684.97,97.69,1.84
275,801003,申万Ａ指,2019/1/2 0:00:00,2595.12,2595.97,2559.31,2565.86,256.3,2254.43,-0.92,0.5267,12.95,1.49,10.44,100.0,348473.74,97.91,1.84
276,801003,申万Ａ指,2018/12/28 0:00:00,2582.76,2602.27,2571.78,2589.64,274.63,2390.39,0.41,0.5643,13.08,1.5,10.49,100.0,352125.43,98.97,1.82
277,801003,申万Ａ指,2018/12/27 0:00:00,2638.03,2641.16,2579.16,2579.16,310.98,2637.47,-0.93,0.639,13.01,1.49,10.49,100.0,350883.75,98.56,1.83
278,801003,申万Ａ指,2018/12/26 0:00:00,2610.42,2624.04,2599.33,2603.49,268.07,2311.99,-0.41,0.551,13.13,1.51,10.64,100.0,353375.02,99.26,1.81
279,801003,申万Ａ指,2018/12/25 0:00:00,2610.34,2622.7,2561.74,2614.1,335.78,2757.33,-0.87,0.6904,13.18,1.51,10.68,100.0,354276.84,99.52,1.81
280,801003,申万Ａ指,2018/12/24 0:00:00,2613.14,2637.13,2608.3,2637.05,240.15,2131.88,0.61,0.4939,13.29,1.53,10.75,100.0,357313.81,100.37,1.79
281,801003,申万Ａ指,2018/12/21 0:00:00,2637.19,2638.34,2602.99,2621.0,275.14,2360.69,-0.98,0.5660000000000001,13.22,1.52,10.61,100.0,355081.39,99.74,1.8
282,801003,申万Ａ指,2018/12/20 0:00:00,2644.84,2655.59,2625.5,2647.07,272.89,2310.05,-0.15,0.5614,13.35,1.53,10.68,100.0,358362.81,100.66,1.78
283,801003,申万Ａ指,2018/12/19 0:00:00,2688.2,2689.66,2647.73,2651.02,252.82,2170.39,-1.25,0.5202,13.38,1.54,10.62,100.0,359551.62,101.03,1.78
284,801003,申万Ａ指,2018/12/18 0:00:00,2690.06,2710.98,2667.05,2684.65,271.89,2298.02,-0.81,0.5595,13.54,1.55,10.77,100.0,363644.96,102.18,1.76
285,801003,申万Ａ指,2018/12/17 0:00:00,2701.58,2709.63,2678.74,2706.49,276.02,2381.09,-0.14,0.5681,13.66,1.57,10.84,100.0,366689.1,103.0,1.75
286,801003,申万Ａ指,2018/12/14 0:00:00,2760.68,2762.2,2709.83,2710.38,344.06,2917.98,-2.1,,13.68,1.57,10.86,100.0,,,1.74
287,801003,申万Ａ指,2018/12/13 0:00:00,2740.69,2782.16,2728.99,2768.42,346.9,3046.41,1.25,0.7153,13.96,1.6,11.14,100.0,373099.17,104.8,1.71
288,801003,申万Ａ指,2018/12/12 0:00:00,2743.13,2745.82,2726.49,2734.2,264.79,2225.27,0.17,0.5461,13.79,1.58,11.03,100.0,368570.95,103.53,1.73
289,801003,申万Ａ指,2018/12/11 0:00:00,2717.57,2729.61,2713.28,2729.61,260.61,2182.98,0.66,0.5376,13.76,1.58,11.01,100.0,367588.23,103.28,1.73
290,801003,申万Ａ指,2018/12/10 0:00:00,2721.51,2732.46,2703.53,2711.63,279.66,2404.92,-1.15,0.5773,13.66,1.57,10.91,100.0,365512.26,102.7,1.74
291,801003,申万Ａ指,2018/12/7 0:00:00,2748.21,2754.48,2736.01,2743.11,275.71,2407.75,-0.01,0.5694,13.82,1.59,11.04,100.0,369053.97,103.7,1.73
292,801003,申万Ａ指,2018/12/6 0:00:00,2778.24,2784.01,2741.59,2743.4,349.62,3107.17,-2.0,0.7221,13.82,1.59,11.03,100.0,368969.75,103.7,1.72
293,801003,申万Ａ指,2018/12/5 0:00:00,2770.39,2813.86,2766.04,2799.49,378.26,3211.81,-0.56,0.7813,14.1,1.62,11.26,100.0,375872.59,105.7,1.69
294,801003,申万Ａ指,2018/12/4 0:00:00,2797.6,2815.37,2791.24,2815.37,391.25,3300.08,0.47,0.8084,14.18,1.63,11.32,100.0,377499.77,106.19,1.68
295,801003,申万Ａ指,2018/12/3 0:00:00,2790.19,2813.0,2771.35,2802.24,472.58,4246.16,3.01,0.9767,14.12,1.62,11.25,100.0,375940.98,105.75,1.69
296,801003,申万Ａ指,2018/11/30 0:00:00,2691.64,2722.87,2675.32,2720.47,325.2,2668.39,0.89,0.6722,13.69,1.58,10.89,100.0,365745.3,102.88,1.74
