,801001,801002,801003,801005,801300,发布日期
2350,2.15,5.13,2.68,5.4,2.34,2010/6/8 0:00:00
2351,2.18,5.07,2.69,5.41,2.36,2010/6/7 0:00:00
2352,2.23,5.04,2.73,5.2,2.41,2010/6/4 0:00:00
2353,2.21,4.97,2.71,5.05,2.39,2010/6/3 0:00:00
2354,2.22,4.98,2.73,5.05,2.41,2010/6/2 0:00:00
2355,2.25,4.91,2.72,5.0,2.41,2010/6/1 0:00:00
2356,2.26,5.01,2.75,5.15,2.43,2010/5/31 0:00:00
2357,2.3,5.15,2.82,5.32,2.49,2010/5/28 0:00:00
2358,2.3,5.13,2.82,5.28,2.49,2010/5/27 0:00:00
2359,2.26,5.02,2.76,5.2,2.44,2010/5/26 0:00:00
2360,2.25,5.02,2.76,5.25,2.44,2010/5/25 0:00:00
2361,2.31,5.07,2.81,5.29,2.49,2010/5/24 0:00:00
2362,2.24,4.87,2.71,5.06,2.41,2010/5/21 0:00:00
2363,2.22,4.75,2.66,4.84,2.38,2010/5/20 0:00:00
2364,2.24,4.8,2.7,4.93,2.4,2010/5/19 0:00:00
2365,2.25,4.75,2.7,4.75,2.41,2010/5/18 0:00:00
2366,2.21,4.7,2.66,4.72,2.36,2010/5/17 0:00:00
2367,2.32,4.98,2.81,4.97,2.5,2010/5/14 0:00:00
2368,2.34,4.92,2.82,4.96,2.51,2010/5/13 0:00:00
2369,2.3,4.76,2.76,4.88,2.46,2010/5/12 0:00:00
2370,2.26,4.88,2.76,4.92,2.44,2010/5/11 0:00:00
2371,2.3,5.01,2.82,5.1,2.48,2010/5/10 0:00:00
2372,2.26,5.14,2.82,5.43,2.46,2010/5/7 0:00:00
2373,2.29,5.25,2.87,5.54,2.51,2010/5/6 0:00:00
2374,2.38,5.5,2.98,5.75,2.61,2010/5/5 0:00:00
2375,2.38,5.32,2.94,5.56,2.59,2010/5/4 0:00:00
2376,2.43,5.32,2.98,5.51,2.64,2010/4/30 0:00:00
2377,2.44,5.46,3.02,5.55,2.67,2010/4/29 0:00:00
2378,2.49,5.69,3.1,5.67,2.73,2010/4/28 0:00:00
2379,2.51,5.66,3.14,6.05,2.76,2010/4/27 0:00:00
2380,2.55,5.83,3.21,6.52,2.82,2010/4/26 0:00:00
2381,2.58,5.86,3.24,6.81,2.85,2010/4/23 0:00:00
2382,2.59,5.99,3.27,7.1,2.87,2010/4/22 0:00:00
2383,2.63,5.99,3.3,6.92,2.91,2010/4/21 0:00:00
2384,2.6,5.84,3.23,6.8,2.86,2010/4/20 0:00:00
2385,2.62,5.84,3.23,6.92,2.88,2010/4/19 0:00:00
2386,2.76,5.98,3.39,6.97,3.03,2010/4/16 0:00:00
2387,2.8,5.93,3.42,6.78,3.07,2010/4/15 0:00:00
2388,2.79,6.02,3.43,7.11,3.07,2010/4/14 0:00:00
2389,2.79,5.97,3.41,7.12,3.05,2010/4/13 0:00:00
2390,2.73,6.11,3.39,7.73,3.01,2010/4/12 0:00:00
2391,2.77,6.05,3.4,7.54,3.04,2010/4/9 0:00:00
2392,2.75,5.94,3.37,7.05,3.02,2010/4/8 0:00:00
2393,2.84,5.92,3.43,7.17,3.1,2010/4/7 0:00:00
2394,2.86,5.87,3.44,7.03,3.1,2010/4/6 0:00:00
2395,2.87,5.84,3.44,6.78,3.11,2010/4/2 0:00:00
2396,2.87,5.82,3.43,6.92,3.1,2010/4/1 0:00:00
2397,2.84,5.74,3.39,6.93,3.07,2010/3/31 0:00:00
2398,2.88,5.7,3.41,6.59,3.1,2010/3/30 0:00:00
2399,2.87,5.64,3.4,6.3,3.1,2010/3/29 0:00:00
2400,2.81,5.61,3.35,6.14,3.04,2010/3/26 0:00:00
2401,2.79,5.55,3.32,6.29,3.02,2010/3/25 0:00:00
2402,2.83,5.6,3.36,6.1,3.05,2010/3/24 0:00:00
2403,2.84,5.55,3.37,6.0,3.06,2010/3/23 0:00:00
2404,2.85,5.56,3.39,5.88,3.09,2010/3/22 0:00:00
2405,2.85,5.53,3.38,5.71,3.08,2010/3/19 0:00:00
2406,2.85,5.49,3.37,5.69,3.07,2010/3/18 0:00:00
2407,2.87,5.5,3.37,5.72,3.08,2010/3/17 0:00:00
2408,2.82,5.36,3.3,5.56,3.02,2010/3/16 0:00:00
2409,2.8,5.35,3.28,5.62,3.0,2010/3/15 0:00:00
2410,2.83,5.39,3.32,5.56,3.05,2010/3/12 0:00:00
2411,2.86,5.47,3.37,5.56,3.09,2010/3/11 0:00:00
2412,2.85,5.49,3.37,5.42,3.08,2010/3/10 0:00:00
2413,2.86,5.56,3.4,5.49,3.11,2010/3/9 0:00:00
2414,2.83,5.57,3.38,5.47,3.09,2010/3/8 0:00:00
2415,2.81,5.5,3.36,5.35,3.07,2010/3/5 0:00:00
2416,2.81,5.5,3.35,5.29,3.06,2010/3/4 0:00:00
2417,2.87,5.7,3.44,5.49,3.13,2010/3/3 0:00:00
2418,2.86,5.63,3.41,5.57,3.11,2010/3/2 0:00:00
2419,2.88,5.62,3.42,5.53,3.13,2010/3/1 0:00:00
2420,2.83,5.57,3.38,5.45,3.09,2010/2/26 0:00:00
2421,2.84,5.57,3.39,5.48,3.1,2010/2/25 0:00:00
2422,2.81,5.48,3.34,5.42,3.06,2010/2/24 0:00:00
2423,2.78,5.38,3.29,5.2,3.02,2010/2/23 0:00:00
2424,2.83,5.36,3.31,5.08,3.05,2010/2/22 0:00:00
2425,2.85,5.37,3.32,5.16,3.07,2010/2/12 0:00:00
2426,2.82,5.29,3.29,5.03,3.04,2010/2/11 0:00:00
2427,2.82,5.3,3.28,4.96,3.04,2010/2/10 0:00:00
2428,2.78,5.21,3.24,4.75,3.0,2010/2/9 0:00:00
2429,2.77,5.21,3.23,4.78,2.99,2010/2/8 0:00:00
2430,2.78,5.2,3.24,4.68,2.99,2010/2/5 0:00:00
2431,2.83,5.31,3.3,4.62,3.05,2010/2/4 0:00:00
2432,2.85,5.31,3.31,4.62,3.06,2010/2/3 0:00:00
2433,2.78,5.26,3.23,4.69,2.99,2010/2/2 0:00:00
2434,2.78,5.32,3.24,4.71,2.99,2010/2/1 0:00:00
2435,2.82,5.42,3.29,4.8,3.04,2010/1/29 0:00:00
2436,2.83,5.35,3.29,4.77,3.05,2010/1/28 0:00:00
2437,2.84,5.28,3.27,4.83,3.04,2010/1/27 0:00:00
2438,2.89,5.31,3.31,5.09,3.09,2010/1/26 0:00:00
2439,2.94,5.47,3.4,5.09,3.16,2010/1/25 0:00:00
2440,2.96,5.52,3.44,5.18,3.19,2010/1/22 0:00:00
2441,2.97,5.69,3.49,5.45,3.22,2010/1/21 0:00:00
2442,2.94,5.67,3.47,5.42,3.21,2010/1/20 0:00:00
2443,3.03,5.94,3.59,5.74,3.31,2010/1/19 0:00:00
2444,3.03,5.98,3.59,5.85,3.31,2010/1/18 0:00:00
2445,3.04,5.91,3.57,5.86,3.3,2010/1/15 0:00:00
2446,3.03,5.86,3.55,6.24,3.29,2010/1/14 0:00:00
2447,3.0,5.71,3.49,5.96,3.25,2010/1/13 0:00:00
2448,3.13,5.75,3.59,5.93,3.36,2010/1/12 0:00:00
2449,3.09,5.62,3.53,5.8,3.31,2010/1/11 0:00:00
2450,2.96,5.57,3.46,5.74,3.23,2010/1/8 0:00:00
2451,2.96,5.52,3.45,5.91,3.22,2010/1/7 0:00:00
2452,3.03,5.66,3.52,6.02,3.29,2010/1/6 0:00:00
2453,3.07,5.68,3.55,6.12,3.32,2010/1/5 0:00:00
2454,3.04,5.61,3.52,6.11,3.3,2010/1/4 0:00:00
2455,3.13,5.58,3.55,6.44,3.3,2009/12/31 0:00:00
2456,3.12,5.62,3.53,6.43,3.3,2009/12/30 0:00:00
2457,3.04,5.64,3.49,6.33,3.24,2009/12/29 0:00:00
2458,3.01,5.59,3.46,6.38,3.2,2009/12/28 0:00:00
2459,2.97,5.5,3.41,6.36,3.15,2009/12/25 0:00:00
2460,2.99,5.48,3.41,6.58,3.17,2009/12/24 0:00:00
2461,2.92,5.3,3.32,6.47,3.08,2009/12/23 0:00:00
2462,2.9,5.19,3.28,6.28,3.06,2009/12/22 0:00:00
2463,2.95,5.28,3.36,6.6,3.13,2009/12/21 0:00:00
2464,2.95,5.23,3.34,6.55,3.12,2009/12/18 0:00:00
2465,2.99,5.39,3.42,6.46,3.18,2009/12/17 0:00:00
2466,3.04,5.56,3.51,6.85,3.25,2009/12/16 0:00:00
2467,3.07,5.61,3.53,7.13,3.27,2009/12/15 0:00:00
2468,3.1,5.57,3.55,7.07,3.3,2009/12/14 0:00:00
2469,3.02,5.58,3.51,7.18,3.24,2009/12/11 0:00:00
2470,3.03,5.58,3.51,7.48,3.25,2009/12/10 0:00:00
2471,3.03,5.53,3.5,7.6,3.24,2009/12/9 0:00:00
2472,3.07,5.62,3.55,7.57,3.29,2009/12/8 0:00:00
2473,3.11,5.64,3.59,7.38,3.33,2009/12/7 0:00:00
2474,3.1,5.54,3.55,7.3,3.31,2009/12/4 0:00:00
2475,3.01,5.7,3.54,7.93,3.25,2009/12/3 0:00:00
2476,3.03,5.65,3.54,7.53,3.26,2009/12/2 0:00:00
2477,3.0,5.59,3.5,7.16,3.23,2009/12/1 0:00:00
2478,2.97,5.45,3.44,7.12,3.19,2009/11/30 0:00:00
2479,2.89,5.22,3.32,7.08,3.08,2009/11/27 0:00:00
2480,2.98,5.31,3.42,6.96,3.18,2009/11/26 0:00:00
2481,3.08,5.55,3.54,6.88,3.29,2009/11/25 0:00:00
2482,3.04,5.36,3.46,6.48,3.23,2009/11/24 0:00:00
2483,3.12,5.65,3.59,6.97,3.33,2009/11/23 0:00:00
2484,3.11,5.55,3.55,6.83,3.31,2009/11/20 0:00:00
2485,3.14,5.52,3.56,6.85,3.33,2009/11/19 0:00:00
2486,3.14,5.44,3.54,6.45,3.32,2009/11/18 0:00:00
2487,3.11,5.43,3.52,6.21,3.3,2009/11/17 0:00:00
2488,3.1,5.39,3.51,6.22,3.29,2009/11/16 0:00:00
2489,3.02,5.31,3.43,6.21,3.21,2009/11/13 0:00:00
2490,3.01,5.2,3.41,5.9,3.19,2009/11/12 0:00:00
2491,3.01,5.15,3.4,5.79,3.19,2009/11/11 0:00:00
2492,3.02,5.14,3.41,5.74,3.2,2009/11/10 0:00:00
2493,3.01,5.14,3.4,5.93,3.2,2009/11/9 0:00:00
2494,3.0,5.1,3.38,6.02,3.19,2009/11/6 0:00:00
2495,3.01,5.1,3.37,,3.18,2009/11/5 0:00:00
2496,2.99,5.08,3.34,,3.15,2009/11/4 0:00:00
2497,2.97,5.03,3.33,,3.14,2009/11/3 0:00:00
2498,2.95,4.94,3.29,,3.11,2009/11/2 0:00:00
2499,2.87,4.8,3.2,,3.03,2009/10/30 0:00:00
2500,2.91,4.77,3.22,,3.06,2009/10/29 0:00:00
2501,2.99,4.85,3.31,,3.16,2009/10/28 0:00:00
2502,3.0,4.82,3.32,,3.18,2009/10/27 0:00:00
2503,3.15,4.95,3.49,,3.33,2009/10/26 0:00:00
2504,3.16,4.95,3.51,,3.34,2009/10/23 0:00:00
2505,3.1,4.92,3.45,,3.28,2009/10/22 0:00:00
2506,3.13,4.94,3.46,,3.31,2009/10/21 0:00:00
2507,3.14,5.02,3.48,,3.32,2009/10/20 0:00:00
2508,3.09,4.95,3.43,,3.27,2009/10/19 0:00:00
2509,3.03,4.85,3.35,,3.2,2009/10/16 0:00:00
2510,3.05,4.84,3.38,,3.23,2009/10/15 0:00:00
2511,3.04,4.84,3.37,,3.22,2009/10/14 0:00:00
2512,3.02,4.84,3.34,,3.2,2009/10/13 0:00:00
2513,2.98,4.78,3.3,,3.15,2009/10/12 0:00:00
2514,3.0,4.79,3.3,,3.16,2009/10/9 0:00:00
2515,2.89,4.57,3.16,,3.03,2009/9/30 0:00:00
2516,2.86,4.51,3.12,,2.99,2009/9/29 0:00:00
2517,2.84,4.61,3.14,,3.0,2009/9/28 0:00:00
2518,2.91,4.69,3.22,,3.07,2009/9/25 0:00:00
2519,2.93,4.71,3.25,,3.1,2009/9/24 0:00:00
2520,2.89,4.76,3.25,,3.08,2009/9/23 0:00:00
2521,2.93,4.91,3.32,,3.14,2009/9/22 0:00:00
2522,3.0,4.99,3.39,,3.21,2009/9/21 0:00:00
2523,3.0,4.9,3.37,,3.2,2009/9/18 0:00:00
2524,3.11,5.05,3.49,,3.31,2009/9/17 0:00:00
2525,3.06,4.93,3.42,,3.25,2009/9/16 0:00:00
2526,3.11,4.92,3.45,,3.3,2009/9/15 0:00:00
2527,3.11,4.88,3.43,,3.28,2009/9/14 0:00:00
2528,3.08,4.78,3.38,,3.25,2009/9/11 0:00:00
2529,2.98,4.69,3.3,,3.17,2009/9/10 0:00:00
2530,3.01,4.74,3.34,,3.2,2009/9/9 0:00:00
2531,3.01,4.69,3.32,,3.18,2009/9/8 0:00:00
2532,2.96,4.61,3.25,,3.12,2009/9/7 0:00:00
2533,2.93,4.54,3.22,,3.1,2009/9/4 0:00:00
2534,2.93,4.47,3.19,,3.07,2009/9/3 0:00:00
2535,2.79,4.28,3.04,,2.92,2009/9/2 0:00:00
2536,2.74,4.27,3.0,,2.88,2009/9/1 0:00:00
2537,2.69,4.29,3.0,,2.86,2009/8/31 0:00:00
2538,2.91,4.62,3.23,,3.08,2009/8/28 0:00:00
2539,3.03,4.75,3.34,,3.2,2009/8/27 0:00:00
2540,3.04,4.71,3.35,,3.21,2009/8/26 0:00:00
2541,3.0,4.58,3.27,,3.15,2009/8/25 0:00:00
2542,3.13,4.65,3.37,,3.28,2009/8/24 0:00:00
2543,3.15,4.45,3.35,,3.27,2009/8/21 0:00:00
2544,3.1,4.33,3.29,,3.21,2009/8/20 0:00:00
2545,3.0,4.18,3.18,,3.1,2009/8/19 0:00:00
2546,3.13,4.34,3.33,,3.25,2009/8/18 0:00:00
2547,3.11,4.28,3.29,,3.21,2009/8/17 0:00:00
2548,3.32,4.59,3.52,,3.44,2009/8/14 0:00:00
2549,3.4,4.79,3.64,,3.54,2009/8/13 0:00:00
2550,3.36,4.79,3.62,,3.51,2009/8/12 0:00:00
2551,3.5,5.04,3.78,,3.67,2009/8/11 0:00:00
2552,3.49,5.0,3.77,,3.66,2009/8/10 0:00:00
2553,3.51,4.95,3.76,,3.67,2009/8/7 0:00:00
2554,3.6,5.09,3.87,,3.78,2009/8/6 0:00:00
2555,3.68,5.14,3.95,,3.86,2009/8/5 0:00:00
2556,3.73,5.1,3.98,,3.91,2009/8/4 0:00:00
2557,3.77,5.03,3.98,,3.91,2009/8/3 0:00:00
2558,3.74,5.0,3.92,,3.86,2009/7/31 0:00:00
2559,3.67,4.86,3.81,,3.76,2009/7/30 0:00:00
2560,3.56,4.81,3.74,,3.67,2009/7/29 0:00:00
2561,3.71,5.1,3.94,,3.86,2009/7/28 0:00:00
2562,3.71,5.01,3.92,,3.85,2009/7/27 0:00:00
2563,3.62,4.93,3.84,,3.76,2009/7/24 0:00:00
2564,3.6,4.97,3.84,,3.75,2009/7/23 0:00:00
2565,3.55,4.95,3.79,,3.7,2009/7/22 0:00:00
2566,3.49,4.88,3.73,,3.63,2009/7/21 0:00:00
2567,3.53,5.04,3.79,,3.68,2009/7/20 0:00:00
2568,3.48,4.94,3.72,,3.61,2009/7/17 0:00:00
2569,3.48,4.9,3.71,,3.61,2009/7/16 0:00:00
2570,3.46,4.94,3.72,,3.6,2009/7/15 0:00:00
2571,3.44,4.92,3.68,,3.56,2009/7/14 0:00:00
2572,3.35,4.84,3.6,,3.47,2009/7/13 0:00:00
2573,3.4,4.79,3.61,,3.51,2009/7/10 0:00:00
2574,3.41,4.8,3.61,,3.51,2009/7/9 0:00:00
2575,3.38,4.68,3.55,,3.46,2009/7/8 0:00:00
2576,3.4,4.64,3.54,,3.46,2009/7/7 0:00:00
2577,3.45,4.61,3.56,,3.49,2009/7/6 0:00:00
2578,3.58,4.62,3.61,,3.56,2009/7/3 0:00:00
2579,3.61,4.61,3.59,,3.55,2009/7/2 0:00:00
2580,3.55,4.57,3.55,,3.5,2009/7/1 0:00:00
2581,3.36,4.54,3.48,,3.4,2009/6/30 0:00:00
2582,3.37,4.55,3.5,,3.41,2009/6/29 0:00:00
2583,3.29,4.56,3.45,,3.35,2009/6/26 0:00:00
2584,3.28,4.58,3.44,,3.34,2009/6/25 0:00:00
2585,3.28,4.58,3.44,,3.34,2009/6/24 0:00:00
2586,3.26,4.52,3.39,,3.3,2009/6/23 0:00:00
2587,3.25,4.54,3.4,,3.3,2009/6/22 0:00:00
2588,3.24,4.55,3.4,,3.3,2009/6/19 0:00:00
2589,3.2,4.58,3.38,,3.28,2009/6/18 0:00:00
2590,3.14,4.54,3.34,,3.23,2009/6/17 0:00:00
2591,3.1,4.49,3.29,,3.17,2009/6/16 0:00:00
2592,3.1,4.49,3.29,,3.18,2009/6/15 0:00:00
2593,3.01,4.41,3.23,,3.11,2009/6/12 0:00:00
2594,3.06,4.49,3.29,,3.17,2009/6/11 0:00:00
2595,3.08,4.51,3.32,,3.18,2009/6/10 0:00:00
2596,3.01,4.45,3.27,,3.13,2009/6/9 0:00:00
2597,3.03,4.43,3.26,,3.13,2009/6/8 0:00:00
2598,3.01,4.46,3.26,,3.12,2009/6/5 0:00:00
2599,3.02,4.48,3.28,,3.15,2009/6/4 0:00:00
2600,2.98,4.48,3.26,,3.12,2009/6/3 0:00:00
2601,2.88,4.46,3.2,,3.05,2009/6/2 0:00:00
2602,2.89,4.45,3.19,,3.04,2009/6/1 0:00:00
2603,2.78,4.39,3.1,,2.94,2009/5/27 0:00:00
2604,2.71,4.39,3.07,,2.89,2009/5/26 0:00:00
2605,2.75,4.36,3.09,,2.93,2009/5/25 0:00:00
2606,2.7,4.35,3.07,,2.9,2009/5/22 0:00:00
2607,2.71,4.35,3.07,,2.9,2009/5/21 0:00:00
2608,2.77,4.43,3.13,,2.97,2009/5/20 0:00:00
2609,2.81,4.44,3.16,,2.99,2009/5/19 0:00:00
2610,2.81,4.42,3.15,,2.98,2009/5/18 0:00:00
2611,2.81,4.4,3.13,,2.97,2009/5/15 0:00:00
2612,2.81,4.36,3.12,,2.97,2009/5/14 0:00:00
2613,2.85,4.36,3.13,,2.99,2009/5/13 0:00:00
2614,2.82,4.29,3.11,,2.96,2009/5/12 0:00:00
2615,2.77,4.2,3.03,,2.89,2009/5/11 0:00:00
2616,2.8,4.36,3.12,,2.96,2009/5/8 0:00:00
2617,2.75,4.4,3.1,,2.94,2009/5/7 0:00:00
2618,2.74,4.42,3.11,,2.94,2009/5/6 0:00:00
2619,2.73,4.33,3.07,,2.9,2009/5/5 0:00:00
2620,2.72,4.3,3.04,,2.89,2009/5/4 0:00:00
2621,2.63,4.17,2.94,,2.79,2009/4/30 0:00:00
2622,2.65,4.13,2.92,,2.8,2009/4/29 0:00:00
2623,2.58,4.04,2.84,,2.71,2009/4/28 0:00:00
2624,2.59,4.03,2.83,,2.72,2009/4/27 0:00:00
2625,2.63,4.22,2.91,,2.78,2009/4/24 0:00:00
2626,2.66,4.22,2.93,,2.8,2009/4/23 0:00:00
2627,2.64,4.19,2.9,,2.78,2009/4/22 0:00:00
2628,2.73,4.4,3.03,,2.89,2009/4/21 0:00:00
2629,2.78,4.4,3.06,,2.94,2009/4/20 0:00:00
2630,2.73,4.29,3.0,,2.88,2009/4/17 0:00:00
2631,2.75,4.37,3.04,,2.91,2009/4/16 0:00:00
2632,2.76,4.38,3.03,,2.91,2009/4/15 0:00:00
2633,2.76,4.34,3.0,,2.89,2009/4/14 0:00:00
2634,2.74,4.25,2.97,,2.86,2009/4/13 0:00:00
2635,2.67,4.15,2.91,,2.8,2009/4/10 0:00:00
2636,2.62,4.01,2.82,,2.72,2009/4/9 0:00:00
2637,2.58,3.94,2.78,,2.68,2009/4/8 0:00:00
2638,2.68,4.07,2.89,,2.79,2009/4/7 0:00:00
2639,2.69,4.03,2.88,,2.79,2009/4/3 0:00:00
2640,2.66,4.02,2.88,,2.79,2009/4/2 0:00:00
2641,2.62,3.96,2.86,,2.76,2009/4/1 0:00:00
2642,2.6,3.89,2.84,,2.74,2009/3/31 0:00:00
2643,2.58,3.86,2.81,,2.71,2009/3/30 0:00:00
2644,2.59,3.84,2.81,,2.72,2009/3/27 0:00:00
2645,2.58,3.81,2.79,,2.7,2009/3/26 0:00:00
2646,2.5,3.74,2.71,,2.62,2009/3/25 0:00:00
2647,2.55,3.83,2.77,,2.68,2009/3/24 0:00:00
2648,2.53,3.8,2.75,,2.66,2009/3/23 0:00:00
2649,2.47,3.75,2.69,,2.59,2009/3/20 0:00:00
2650,2.49,3.76,2.7,,2.6,2009/3/19 0:00:00
2651,2.45,3.7,2.64,,2.55,2009/3/18 0:00:00
2652,2.46,3.66,2.62,,2.54,2009/3/17 0:00:00
2653,2.38,3.53,2.53,,2.45,2009/3/16 0:00:00
2654,2.33,3.5,2.5,,2.41,2009/3/13 0:00:00
2655,2.34,3.5,2.51,,2.42,2009/3/12 0:00:00
2656,2.35,3.5,2.51,,2.42,2009/3/11 0:00:00
2657,2.37,3.53,2.53,,2.45,2009/3/10 0:00:00
2658,2.33,3.46,2.48,,2.4,2009/3/9 0:00:00
2659,2.42,3.59,2.58,,2.5,2009/3/6 0:00:00
2660,2.44,3.62,2.61,,2.52,2009/3/5 0:00:00
2661,2.41,3.6,2.58,,2.49,2009/3/4 0:00:00
2662,2.25,3.4,2.43,,2.33,2009/3/3 0:00:00
2663,2.29,3.38,2.44,,2.36,2009/3/2 0:00:00
2664,2.27,3.35,2.4,,2.33,2009/2/27 0:00:00
2665,2.29,3.5,2.49,,2.39,2009/2/26 0:00:00
2666,2.38,3.74,2.63,,2.52,2009/2/25 0:00:00
2667,2.37,3.73,2.63,,2.52,2009/2/24 0:00:00
2668,2.5,3.9,2.75,,2.64,2009/2/23 0:00:00
2669,2.44,3.8,2.67,,2.57,2009/2/20 0:00:00
2670,2.41,3.67,2.61,,2.52,2009/2/19 0:00:00
2671,2.41,3.6,2.58,,2.49,2009/2/18 0:00:00
2672,2.53,3.76,2.69,,2.62,2009/2/17 0:00:00
2673,2.62,3.88,2.79,,2.71,2009/2/16 0:00:00
2674,2.54,3.84,2.72,,2.63,2009/2/13 0:00:00
2675,2.45,3.73,2.63,,2.54,2009/2/12 0:00:00
2676,2.48,3.69,2.62,,2.55,2009/2/11 0:00:00
2677,2.47,3.69,2.62,,2.55,2009/2/10 0:00:00
2678,2.46,3.62,2.57,,2.51,2009/2/9 0:00:00
2679,2.42,3.5,2.5,,2.45,2009/2/6 0:00:00
2680,2.33,3.36,2.41,,2.35,2009/2/5 0:00:00
2681,2.34,3.42,2.43,,2.37,2009/2/4 0:00:00
2682,2.26,3.37,2.37,,2.31,2009/2/3 0:00:00
2683,2.21,3.3,2.31,,2.25,2009/2/2 0:00:00
2684,2.21,3.22,2.27,,2.22,2009/1/23 0:00:00
2685,2.21,3.25,2.28,,2.23,2009/1/22 0:00:00
2686,2.2,3.2,2.25,,2.2,2009/1/21 0:00:00
2687,2.21,3.26,2.26,,2.21,2009/1/20 0:00:00
2688,2.19,3.22,2.24,,2.19,2009/1/19 0:00:00
2689,2.15,3.22,2.22,,2.17,2009/1/16 0:00:00
2690,2.1,3.23,2.19,,2.13,2009/1/15 0:00:00
2691,2.11,3.22,2.19,,2.12,2009/1/14 0:00:00
2692,2.01,3.1,2.1,,2.03,2009/1/13 0:00:00
2693,2.05,3.22,2.15,,2.08,2009/1/12 0:00:00
2694,2.06,3.19,2.14,,2.08,2009/1/9 0:00:00
2695,2.04,3.09,2.1,,2.04,2009/1/8 0:00:00
2696,2.09,3.14,2.15,,2.09,2009/1/7 0:00:00
2697,2.11,3.13,2.15,,2.1,2009/1/6 0:00:00
2698,2.05,3.09,2.08,,2.03,2009/1/5 0:00:00
2699,1.91,3.0,2.01,,1.95,2008/12/31 0:00:00
2700,1.92,3.01,2.03,,1.97,2008/12/30 0:00:00
2701,1.94,2.99,2.05,,1.99,2008/12/29 0:00:00
2702,1.95,3.0,2.05,,2.0,2008/12/26 0:00:00
2703,1.95,2.92,2.06,,2.0,2008/12/25 0:00:00
2704,1.97,2.9,2.07,,2.02,2008/12/24 0:00:00
2705,2.0,2.97,2.11,,2.05,2008/12/23 0:00:00
2706,2.1,3.17,2.23,,2.16,2008/12/22 0:00:00
2707,2.15,3.11,2.25,,2.2,2008/12/19 0:00:00
2708,2.14,3.06,2.24,,2.2,2008/12/18 0:00:00
2709,2.09,3.0,2.2,,2.15,2008/12/17 0:00:00
2710,2.09,2.96,2.18,,2.14,2008/12/16 0:00:00
2711,2.08,2.88,2.16,,2.12,2008/12/15 0:00:00
2712,2.06,2.84,2.13,,2.1,2008/12/12 0:00:00
2713,2.16,2.98,2.23,,2.2,2008/12/11 0:00:00
2714,2.21,3.09,2.29,,2.26,2008/12/10 0:00:00
2715,2.14,3.0,2.22,,2.2,2008/12/9 0:00:00
2716,2.21,3.05,2.28,,2.26,2008/12/8 0:00:00
2717,2.12,2.93,2.19,,2.17,2008/12/5 0:00:00
2718,2.09,2.86,2.16,,2.14,2008/12/4 0:00:00
2719,2.04,2.86,2.13,,2.1,2008/12/3 0:00:00
2720,1.96,2.74,2.05,,2.01,2008/12/2 0:00:00
2721,1.97,2.69,2.03,,2.01,2008/12/1 0:00:00
2722,1.95,2.59,1.99,,1.98,2008/11/28 0:00:00
2723,2.01,2.56,2.02,,2.02,2008/11/27 0:00:00
2724,1.98,2.51,1.99,,1.99,2008/11/26 0:00:00
2725,1.97,2.5,1.98,,1.98,2008/11/25 0:00:00
2726,1.97,2.5,1.99,,1.98,2008/11/24 0:00:00
2727,2.06,2.56,2.08,,2.07,2008/11/21 0:00:00
2728,2.07,2.62,2.09,,2.08,2008/11/20 0:00:00
2729,2.11,2.64,2.11,,2.1,2008/11/19 0:00:00
2730,1.99,2.47,1.98,,1.98,2008/11/18 0:00:00
2731,2.14,2.66,2.14,,2.14,2008/11/17 0:00:00
2732,2.11,2.56,2.07,,2.09,2008/11/14 0:00:00
2733,2.05,2.43,2.0,,2.02,2008/11/13 0:00:00
2734,1.98,2.33,1.92,,1.94,2008/11/12 0:00:00
2735,1.96,2.32,1.89,,1.92,2008/11/11 0:00:00
2736,1.99,2.35,1.91,,1.94,2008/11/10 0:00:00
2737,1.85,2.2,1.78,,1.81,2008/11/7 0:00:00
2738,1.81,2.19,1.75,,1.77,2008/11/6 0:00:00
2739,1.86,2.23,1.79,,1.82,2008/11/5 0:00:00
2740,1.78,2.16,1.73,,1.75,2008/11/4 0:00:00
2741,1.8,2.2,1.75,,1.77,2008/11/3 0:00:00
2742,1.8,2.21,1.76,,1.78,2008/10/31 0:00:00
2743,1.84,2.24,1.8,,1.82,2008/10/30 0:00:00
2744,1.82,2.21,1.78,,1.8,2008/10/29 0:00:00
2745,1.88,2.27,1.84,,1.86,2008/10/28 0:00:00
2746,1.81,2.23,1.79,,1.8,2008/10/27 0:00:00
2747,1.97,2.41,1.94,,1.96,2008/10/24 0:00:00
2748,2.05,2.44,2.0,,2.03,2008/10/23 0:00:00
2749,2.07,2.43,2.0,,2.04,2008/10/22 0:00:00
2750,2.14,2.45,2.05,,2.09,2008/10/21 0:00:00
2751,2.17,2.43,2.07,,2.12,2008/10/20 0:00:00
2752,2.1,2.36,2.0,,2.04,2008/10/17 0:00:00
2753,2.09,2.35,1.99,,2.03,2008/10/16 0:00:00
2754,2.18,2.49,2.09,,2.13,2008/10/15 0:00:00
2755,2.2,2.53,2.11,,2.15,2008/10/14 0:00:00
2756,2.27,2.6,2.17,,2.22,2008/10/13 0:00:00
2757,2.15,2.58,2.09,,2.12,2008/10/10 0:00:00
2758,2.23,2.75,2.2,,2.22,2008/10/9 0:00:00
2759,2.25,2.79,2.23,,2.25,2008/10/8 0:00:00
